freq,attenuation_db
5.820000000000000000e+09,2.497419996198491532e+00
5.830000000000000000e+09,2.578332454968004228e+00
5.840000000000000000e+09,2.658498133738990354e+00
5.850000000000000000e+09,2.737930691327309596e+00
5.860000000000000000e+09,2.816643415206866230e+00
5.870000000000000000e+09,2.894649234849696384e+00
5.880000000000000000e+09,2.971960734472343546e+00
5.890000000000000000e+09,3.048590165219958514e+00
5.900000000000000000e+09,3.124549456817624637e+00
5.910000000000000000e+09,3.199850228716614620e+00
5.920000000000000000e+09,3.274503800761641159e+00
5.930000000000000000e+09,3.348521203403578284e+00
5.940000000000000000e+09,3.421913187480708274e+00
5.950000000000000000e+09,3.494690233590179496e+00
5.960000000000000000e+09,3.566862561070110349e+00
5.970000000000000000e+09,3.638440136611589271e+00
5.980000000000000000e+09,3.709432682518721158e+00
5.990000000000000000e+09,3.779849684633842521e+00
6.000000000000000000e+09,3.849700399944058216e+00
6.010000000000000000e+09,3.918993863884357332e+00
6.020000000000000000e+09,3.987738897351717604e+00
6.030000000000000000e+09,4.055944113443811894e+00
6.040000000000000000e+09,4.123617923935197993e+00
6.050000000000000000e+09,4.190768545503156695e+00
6.060000000000000000e+09,4.257404005714723105e+00
6.070000000000000000e+09,4.323532148785790952e+00
6.080000000000000000e+09,4.389160641122654027e+00
6.090000000000000000e+09,4.454296976655756524e+00
6.100000000000000000e+09,4.518948481974928377e+00
6.110000000000000000e+09,4.583122321274919031e+00
6.120000000000000000e+09,4.646825501119576707e+00
6.130000000000000000e+09,4.710064875032577980e+00
6.140000000000000000e+09,4.772847147922255395e+00
6.150000000000000000e+09,4.835178880347648978e+00
6.160000000000000000e+09,4.897066492632571766e+00
6.170000000000000000e+09,4.958516268834149088e+00
6.180000000000000000e+09,5.019534360571964449e+00
6.190000000000000000e+09,5.080126790723625163e+00
6.200000000000000000e+09,5.140299456992339699e+00
6.210000000000000000e+09,5.200058135351756761e+00
6.220000000000000000e+09,5.259408483373109178e+00
6.230000000000000000e+09,5.318356043439456116e+00
6.240000000000000000e+09,5.376906245851599486e+00
6.250000000000000000e+09,5.435064411829998221e+00
6.260000000000000000e+09,5.492835756416872606e+00
6.270000000000000000e+09,5.550225391282408438e+00
6.280000000000000000e+09,5.607238327438880177e+00
6.290000000000000000e+09,5.663879477866272438e+00
6.300000000000000000e+09,5.720153660052838873e+00
6.310000000000000000e+09,5.776065598453900662e+00
6.320000000000000000e+09,5.831619926872004811e+00
6.330000000000000000e+09,5.886821190761450495e+00
6.340000000000000000e+09,5.941673849460053169e+00
6.350000000000000000e+09,5.996182278350863371e+00
6.360000000000000000e+09,6.050350770956499424e+00
6.370000000000000000e+09,6.104183540968564969e+00
6.380000000000000000e+09,6.157684724214566252e+00
6.390000000000000000e+09,6.210858380564618919e+00
6.400000000000000000e+09,6.263708495780163865e+00
6.410000000000000000e+09,6.316238983306749155e+00
6.420000000000000000e+09,6.368453686012958137e+00
6.430000000000000000e+09,6.420356377877352472e+00
6.440000000000000000e+09,6.471950765625333446e+00
6.450000000000000000e+09,6.523240490317662399e+00
6.460000000000000000e+09,6.574229128892358887e+00
6.470000000000000000e+09,6.624920195661609057e+00
6.480000000000000000e+09,6.675317143765239436e+00
6.490000000000000000e+09,6.725423366582273133e+00
6.500000000000000000e+09,6.775242199101998430e+00
6.510000000000000000e+09,6.824776919255955754e+00
6.520000000000000000e+09,6.874030749212134417e+00
6.530000000000000000e+09,6.923006856632710537e+00
6.540000000000000000e+09,6.971708355896494069e+00
6.550000000000000000e+09,7.020138309287327516e+00
6.560000000000000000e+09,7.068299728149497696e+00
6.570000000000000000e+09,7.116195574011342728e+00
6.580000000000000000e+09,7.163828759677990377e+00
6.590000000000000000e+09,7.211202150294352187e+00
6.600000000000000000e+09,7.258318564379239390e+00
6.610000000000000000e+09,7.305180774831621981e+00
6.620000000000000000e+09,7.351791509909855193e+00
6.630000000000000000e+09,7.398153454184797084e+00
6.640000000000000000e+09,7.444269249467604155e+00
6.650000000000000000e+09,7.490141495713046993e+00
6.660000000000000000e+09,7.535772751899077804e+00
6.670000000000000000e+09,7.581165536883432310e+00
6.680000000000000000e+09,7.626322330237941038e+00
6.690000000000000000e+09,7.671245573061304945e+00
6.700000000000000000e+09,7.715937668770909141e+00
6.710000000000000000e+09,7.760400983874421676e+00
6.720000000000000000e+09,7.804637848721693416e+00
6.730000000000000000e+09,7.848650558237658892e+00
6.740000000000000000e+09,7.892441372636710639e+00
6.750000000000000000e+09,7.936012518119202497e+00
6.760000000000000000e+09,7.979366187550532175e+00
6.770000000000000000e+09,8.022504541123392841e+00
6.780000000000000000e+09,8.065429707003627158e+00
6.790000000000000000e+09,8.108143781960238883e+00
6.800000000000000000e+09,8.150648831979950160e+00
6.810000000000000000e+09,8.192946892866824982e+00
6.820000000000000000e+09,8.235039970827347844e+00
6.830000000000000000e+09,8.276930043041399898e+00
6.840000000000000000e+09,8.318619058219525186e+00
6.850000000000000000e+09,8.360108937146904395e+00
6.860000000000000000e+09,8.401401573214371865e+00
6.870000000000000000e+09,8.442498832936896846e+00
6.880000000000000000e+09,8.483402556459832766e+00
6.890000000000000000e+09,8.524114558053325297e+00
6.900000000000000000e+09,8.564636626595167002e+00
6.910000000000000000e+09,8.604970526042457379e+00
6.920000000000000000e+09,8.645117995892341867e+00
6.930000000000000000e+09,8.685080751632181517e+00
6.940000000000000000e+09,8.724860485179384284e+00
6.950000000000000000e+09,8.764458865311228308e+00
6.960000000000000000e+09,8.803877538084925902e+00
6.970000000000000000e+09,8.843118127248201787e+00
6.980000000000000000e+09,8.882182234640630725e+00
6.990000000000000000e+09,8.921071440586006318e+00
7.000000000000000000e+09,8.959787304275941722e+00
7.010000000000000000e+09,8.998331364144988243e+00
7.020000000000000000e+09,9.036705138237437041e+00
7.030000000000000000e+09,9.074910124566079261e+00
7.040000000000000000e+09,9.112947801463093356e+00
7.050000000000000000e+09,9.150819627923295840e+00
7.060000000000000000e+09,9.188527043939926031e+00
7.070000000000000000e+09,9.226071470833192123e+00
7.080000000000000000e+09,9.263454311571729605e+00
7.090000000000000000e+09,9.300676951087185174e+00
7.100000000000000000e+09,9.337740756582080692e+00
7.110000000000000000e+09,9.374647077831140152e+00
7.120000000000000000e+09,9.411397247476235961e+00
7.130000000000000000e+09,9.447992581315137528e+00
7.140000000000000000e+09,9.484434378584179370e+00
7.150000000000000000e+09,9.520723922235045933e+00
7.160000000000000000e+09,9.556862479205783245e+00
7.170000000000000000e+09,9.592851300686207949e+00
7.180000000000000000e+09,9.628691622377825610e+00
7.190000000000000000e+09,9.664384664748430609e+00
7.200000000000000000e+09,9.699931633281464016e+00
7.210000000000000000e+09,9.735333718720333707e+00
7.220000000000000000e+09,9.770592097307725155e+00
7.230000000000000000e+09,9.805707931020123169e+00
7.240000000000000000e+09,9.840682367797565888e+00
7.250000000000000000e+09,9.875516541768840639e+00
7.260000000000000000e+09,9.910211573472132329e+00
7.270000000000000000e+09,9.944768570071328639e+00
7.280000000000000000e+09,9.979188625567992688e+00
7.290000000000000000e+09,1.001347282100920388e+01
7.300000000000000000e+09,1.004762222469126343e+01
7.310000000000000000e+09,1.008163789235944918e+01
7.320000000000000000e+09,1.011552086740384659e+01
7.330000000000000000e+09,1.014927218105140128e+01
7.340000000000000000e+09,1.018289285255422350e+01
7.350000000000000000e+09,1.021638388937429376e+01
7.360000000000000000e+09,1.024974628736460325e+01
7.370000000000000000e+09,1.028298103094682148e+01
7.380000000000000000e+09,1.031608909328560841e+01
7.390000000000000000e+09,1.034907143645957817e+01
7.400000000000000000e+09,1.038192901162905812e+01
7.410000000000000000e+09,1.041466275920067375e+01
7.420000000000000000e+09,1.044727360898885493e+01
7.430000000000000000e+09,1.047976248037429059e+01
7.440000000000000000e+09,1.051213028245948777e+01
7.450000000000000000e+09,1.054437791422137849e+01
7.460000000000000000e+09,1.057650626466115895e+01
7.470000000000000000e+09,1.060851621295132041e+01
7.480000000000000000e+09,1.064040862858002434e+01
7.490000000000000000e+09,1.067218437149280774e+01
7.500000000000000000e+09,1.070384429223171452e+01
7.510000000000000000e+09,1.073538923207190088e+01
7.520000000000000000e+09,1.076682002315577158e+01
7.530000000000000000e+09,1.079813748862468614e+01
7.540000000000000000e+09,1.082934244274832380e+01
7.550000000000000000e+09,1.086043569105170015e+01
7.560000000000000000e+09,1.089141803043995083e+01
7.570000000000000000e+09,1.092229024932086467e+01
7.580000000000000000e+09,1.095305312772528694e+01
7.590000000000000000e+09,1.098370743742536071e+01
7.600000000000000000e+09,1.101425394205070241e+01
7.610000000000000000e+09,1.104469339720255405e+01
7.620000000000000000e+09,1.107502655056592289e+01
7.630000000000000000e+09,1.110525414201978300e+01
7.640000000000000000e+09,1.113537690374535671e+01
7.650000000000000000e+09,1.116539556033253611e+01
7.660000000000000000e+09,1.119531082888445894e+01
7.670000000000000000e+09,1.122512341912030109e+01
7.680000000000000000e+09,1.125483403347630329e+01
7.690000000000000000e+09,1.128444336720507835e+01
7.700000000000000000e+09,1.131395210847323440e+01
7.710000000000000000e+09,1.134336093845734084e+01
7.720000000000000000e+09,1.137267053143827766e+01
7.730000000000000000e+09,1.140188155489399691e+01
7.740000000000000000e+09,1.143099466959073496e+01
7.750000000000000000e+09,1.146001052967269018e+01
7.760000000000000000e+09,1.148892978275021903e+01
7.770000000000000000e+09,1.151775306998656312e+01
7.780000000000000000e+09,1.154648102618313743e+01
7.790000000000000000e+09,1.157511427986343122e+01
7.800000000000000000e+09,1.160365345335550558e+01
7.810000000000000000e+09,1.163209916287315338e+01
7.820000000000000000e+09,1.166045201859574121e+01
7.830000000000000000e+09,1.168871262474673856e+01
7.840000000000000000e+09,1.171688157967097865e+01
7.850000000000000000e+09,1.174495947591067946e+01
7.860000000000000000e+09,1.177294690028021940e+01
7.870000000000000000e+09,1.180084443393973714e+01
7.880000000000000000e+09,1.182865265246752884e+01
7.890000000000000000e+09,1.185637212593131906e+01
7.900000000000000000e+09,1.188400341895836121e+01
7.910000000000000000e+09,1.191154709080446139e+01
7.920000000000000000e+09,1.193900369542189566e+01
7.930000000000000000e+09,1.196637378152624365e+01
7.940000000000000000e+09,1.199365789266220617e+01
7.950000000000000000e+09,1.202085656726835694e+01
7.960000000000000000e+09,1.204797033874091206e+01
7.970000000000000000e+09,1.207499973549648686e+01
7.980000000000000000e+09,1.210194528103389189e+01
7.990000000000000000e+09,1.212880749399496949e+01
8.000000000000000000e+09,1.215558688822447664e+01
8.010000000000000000e+09,1.218228397282909370e+01
8.020000000000000000e+09,1.220889925223546335e+01
8.030000000000000000e+09,1.223543322624740881e+01
8.040000000000000000e+09,1.226188639010222836e+01
8.050000000000000000e+09,1.228825923452616031e+01
8.060000000000000000e+09,1.231455224578901309e+01
8.070000000000000000e+09,1.234076590575796040e+01
8.080000000000000000e+09,1.236690069195051933e+01
8.090000000000000000e+09,1.239295707758675746e+01
8.100000000000000000e+09,1.241893553164069353e+01
8.110000000000000000e+09,1.244483651889095910e+01
8.120000000000000000e+09,1.247066049997066983e+01
8.130000000000000000e+09,1.249640793141660389e+01
8.140000000000000000e+09,1.252207926571761121e+01
8.150000000000000000e+09,1.254767495136233713e+01
8.160000000000000000e+09,1.257319543288622832e+01
8.170000000000000000e+09,1.259864115091786374e+01
8.180000000000000000e+09,1.262401254222460167e+01
8.190000000000000000e+09,1.264931003975755353e+01
8.200000000000000000e+09,1.267453407269593413e+01
8.210000000000000000e+09,1.269968506649072459e+01
8.220000000000000000e+09,1.272476344290774719e+01
8.230000000000000000e+09,1.274976962007009895e+01
8.240000000000000000e+09,1.277470401249997778e+01
8.250000000000000000e+09,1.279956703115991523e+01
8.260000000000000000e+09,1.282435908349341247e+01
8.270000000000000000e+09,1.284908057346500954e+01
8.280000000000000000e+09,1.287373190159978087e+01
8.290000000000000000e+09,1.289831346502226239e+01
8.300000000000000000e+09,1.292282565749484391e+01
8.310000000000000000e+09,1.294726886945561084e+01
8.320000000000000000e+09,1.297164348805567791e+01
8.330000000000000000e+09,1.299594989719594906e+01
8.340000000000000000e+09,1.302018847756342623e+01
8.350000000000000000e+09,1.304435960666696381e+01
8.360000000000000000e+09,1.306846365887257022e+01
8.370000000000000000e+09,1.309250100543817474e+01
8.380000000000000000e+09,1.311647201454794676e+01
8.390000000000000000e+09,1.314037705134613709e+01
8.400000000000000000e+09,1.316421647797045225e+01
8.410000000000000000e+09,1.318799065358496492e+01
8.420000000000000000e+09,1.321169993441258406e+01
8.430000000000000000e+09,1.323534467376708434e+01
8.440000000000000000e+09,1.325892522208469515e+01
8.450000000000000000e+09,1.328244192695526138e+01
8.460000000000000000e+09,1.330589513315299222e+01
8.470000000000000000e+09,1.332928518266678175e+01
8.480000000000000000e+09,1.335261241473013527e+01
8.490000000000000000e+09,1.337587716585069408e+01
8.500000000000000000e+09,1.339907976983935356e+01
8.510000000000000000e+09,1.342222055783900458e+01
8.520000000000000000e+09,1.344529985835290020e+01
8.530000000000000000e+09,1.346831799727261370e+01
8.540000000000000000e+09,1.349127529790567692e+01
8.550000000000000000e+09,1.351417208100280121e+01
8.560000000000000000e+09,1.353700866478479803e+01
8.570000000000000000e+09,1.355978536496907694e+01
8.580000000000000000e+09,1.358250249479587168e+01
8.590000000000000000e+09,1.360516036505406134e+01
8.600000000000000000e+09,1.362775928410669835e+01
8.610000000000000000e+09,1.365029955791617766e+01
8.620000000000000000e+09,1.367278149006910404e+01
8.630000000000000000e+09,1.369520538180081104e+01
8.640000000000000000e+09,1.371757153201959234e+01
8.650000000000000000e+09,1.373988023733060437e+01
8.660000000000000000e+09,1.376213179205946169e+01
8.670000000000000000e+09,1.378432648827554452e+01
8.680000000000000000e+09,1.380646461581499551e+01
8.690000000000000000e+09,1.382854646230343043e+01
8.700000000000000000e+09,1.385057231317836646e+01
8.710000000000000000e+09,1.387254245171134492e+01
8.720000000000000000e+09,1.389445715902981604e+01
8.730000000000000000e+09,1.391631671413869498e+01
8.740000000000000000e+09,1.393812139394169414e+01
8.750000000000000000e+09,1.395987147326236055e+01
8.760000000000000000e+09,1.398156722486486814e+01
8.770000000000000000e+09,1.400320891947453106e+01
8.780000000000000000e+09,1.402479682579807552e+01
8.790000000000000000e+09,1.404633121054367173e+01
8.800000000000000000e+09,1.406781233844068346e+01
8.810000000000000000e+09,1.408924047225921505e+01
8.820000000000000000e+09,1.411061587282937779e+01
8.830000000000000000e+09,1.413193879906035377e+01
8.840000000000000000e+09,1.415320950795921640e+01
8.850000000000000000e+09,1.417442825464950218e+01
8.860000000000000000e+09,1.419559529238958007e+01
8.870000000000000000e+09,1.421671087259078448e+01
8.880000000000000000e+09,1.423777524483534407e+01
8.890000000000000000e+09,1.425878865689406183e+01
8.900000000000000000e+09,1.427975135474381929e+01
8.910000000000000000e+09,1.430066358258484449e+01
8.920000000000000000e+09,1.432152558285778987e+01
8.930000000000000000e+09,1.434233759626057925e+01
8.940000000000000000e+09,1.436309986176508957e+01
8.950000000000000000e+09,1.438381261663360000e+01
8.960000000000000000e+09,1.440447609643507221e+01
8.970000000000000000e+09,1.442509053506122463e+01
8.980000000000000000e+09,1.444565616474239889e+01
8.990000000000000000e+09,1.446617321606328588e+01
9.000000000000000000e+09,1.448664191797841383e+01
9.010000000000000000e+09,1.450706249782749602e+01
9.020000000000000000e+09,1.452743518135056711e+01
9.030000000000000000e+09,1.454776019270296672e+01
9.040000000000000000e+09,1.456803775447012939e+01
9.050000000000000000e+09,1.458826808768221461e+01
9.060000000000000000e+09,1.460845141182856644e+01
9.070000000000000000e+09,1.462858794487199354e+01
9.080000000000000000e+09,1.464867790326289487e+01
9.090000000000000000e+09,1.466872150195323066e+01
9.100000000000000000e+09,1.468871895441030162e+01
9.110000000000000000e+09,1.470867047263040917e+01
9.120000000000000000e+09,1.472857626715232371e+01
9.130000000000000000e+09,1.474843654707063934e+01
9.140000000000000000e+09,1.476825152004891883e+01
9.150000000000000000e+09,1.478802139233274637e+01
9.160000000000000000e+09,1.480774636876260253e+01
9.170000000000000000e+09,1.482742665278660255e+01
9.180000000000000000e+09,1.484706244647307116e+01
9.190000000000000000e+09,1.486665395052301264e+01
9.200000000000000000e+09,1.488620136428240315e+01
9.210000000000000000e+09,1.490570488575437125e+01
9.220000000000000000e+09,1.492516471161122560e+01
9.230000000000000000e+09,1.494458103720635478e+01
9.240000000000000000e+09,1.496395405658600453e+01
9.250000000000000000e+09,1.498328396250089511e+01
9.260000000000000000e+09,1.500257094641774636e+01
9.270000000000000000e+09,1.502181519853064628e+01
9.280000000000000000e+09,1.504101690777230615e+01
9.290000000000000000e+09,1.506017626182519464e+01
9.300000000000000000e+09,1.507929344713253883e+01
9.310000000000000000e+09,1.509836864890921149e+01
9.320000000000000000e+09,1.511740205115249758e+01
9.330000000000000000e+09,1.513639383665275417e+01
9.340000000000000000e+09,1.515534418700392472e+01
9.350000000000000000e+09,1.517425328261397155e+01
9.360000000000000000e+09,1.519312130271516992e+01
9.370000000000000000e+09,1.521194842537431313e+01
9.380000000000000000e+09,1.523073482750279162e+01
9.390000000000000000e+09,1.524948068486656183e+01
9.400000000000000000e+09,1.526818617209601214e+01
9.410000000000000000e+09,1.528685146269574346e+01
9.420000000000000000e+09,1.530547672905419709e+01
9.430000000000000000e+09,1.532406214245322751e+01
9.440000000000000000e+09,1.534260787307754725e+01
9.450000000000000000e+09,1.536111409002407946e+01
9.460000000000000000e+09,1.537958096131120200e+01
9.470000000000000000e+09,1.539800865388790463e+01
9.480000000000000000e+09,1.541639733364285014e+01
9.490000000000000000e+09,1.543474716541333080e+01
9.500000000000000000e+09,1.545305831299412525e+01
9.510000000000000000e+09,1.547133093914628788e+01
9.520000000000000000e+09,1.548956520560580863e+01
9.530000000000000000e+09,1.550776127309223185e+01
9.540000000000000000e+09,1.552591930131711884e+01
9.550000000000000000e+09,1.554403944899249268e+01
9.560000000000000000e+09,1.556212187383914269e+01
9.570000000000000000e+09,1.558016673259486673e+01
9.580000000000000000e+09,1.559817418102262465e+01
9.590000000000000000e+09,1.561614437391859411e+01
9.600000000000000000e+09,1.563407746512018015e+01
9.610000000000000000e+09,1.565197360751389155e+01
9.620000000000000000e+09,1.566983295304316748e+01
9.630000000000000000e+09,1.568765565271613305e+01
9.640000000000000000e+09,1.570544185661323588e+01
9.650000000000000000e+09,1.572319171389485071e+01
9.660000000000000000e+09,1.574090537280877555e+01
9.670000000000000000e+09,1.575858298069765695e+01
9.680000000000000000e+09,1.577622468400635114e+01
9.690000000000000000e+09,1.579383062828919648e+01
9.700000000000000000e+09,1.581140095821723079e+01
9.710000000000000000e+09,1.582893581758530566e+01
9.720000000000000000e+09,1.584643534931916875e+01
9.730000000000000000e+09,1.586389969548243073e+01
9.740000000000000000e+09,1.588132899728351077e+01
9.750000000000000000e+09,1.589872339508245958e+01
9.760000000000000000e+09,1.591608302839776812e+01
9.770000000000000000e+09,1.593340803591305921e+01
9.780000000000000000e+09,1.595069855548375415e+01
9.790000000000000000e+09,1.596795472414363815e+01
9.800000000000000000e+09,1.598517667811138843e+01
9.810000000000000000e+09,1.600236455279702241e+01
9.820000000000000000e+09,1.601951848280828017e+01
9.830000000000000000e+09,1.603663860195695889e+01
9.840000000000000000e+09,1.605372504326517102e+01
9.850000000000000000e+09,1.607077793897154550e+01
9.860000000000000000e+09,1.608779742053737394e+01
9.870000000000000000e+09,1.610478361865267516e+01
9.880000000000000000e+09,1.612173666324224541e+01
9.890000000000000000e+09,1.613865668347158788e+01
9.900000000000000000e+09,1.615554380775284216e+01
9.910000000000000000e+09,1.617239816375062134e+01
9.920000000000000000e+09,1.618921987838780652e+01
9.930000000000000000e+09,1.620600907785127021e+01
9.940000000000000000e+09,1.622276588759758198e+01
9.950000000000000000e+09,1.623949043235860046e+01
9.960000000000000000e+09,1.625618283614707238e+01
9.970000000000000000e+09,1.627284322226212865e+01
9.980000000000000000e+09,1.628947171329476973e+01
9.990000000000000000e+09,1.630606843113325510e+01
1.000000000000000000e+10,1.632263349696848209e+01
1.001000000000000000e+10,1.633916703129928294e+01
1.002000000000000000e+10,1.635566915393770415e+01
1.003000000000000000e+10,1.637213998401418635e+01
1.004000000000000000e+10,1.638857963998274769e+01
1.005000000000000000e+10,1.640498823962608910e+01
1.006000000000000000e+10,1.642136590006064978e+01
1.007000000000000000e+10,1.643771273774163788e+01
1.008000000000000000e+10,1.645402886846798651e+01
1.009000000000000000e+10,1.647031440738727071e+01
1.010000000000000000e+10,1.648656946900060660e+01
1.011000000000000000e+10,1.650279416716746184e+01
1.012000000000000000e+10,1.651898861511043748e+01
1.013000000000000000e+10,1.653515292542003223e+01
1.014000000000000000e+10,1.655128721005930714e+01
1.015000000000000000e+10,1.656739158036857873e+01
1.016000000000000000e+10,1.658346614706997713e+01
1.017000000000000000e+10,1.659951102027206815e+01
1.018000000000000000e+10,1.661552630947434039e+01
1.019000000000000000e+10,1.663151212357170294e+01
1.020000000000000000e+10,1.664746857085893339e+01
1.021000000000000000e+10,1.666339575903506187e+01
1.022000000000000000e+10,1.667929379520775512e+01
1.023000000000000000e+10,1.669516278589762237e+01
1.024000000000000000e+10,1.671100283704250344e+01
1.025000000000000000e+10,1.672681405400170718e+01
1.026000000000000000e+10,1.674259654156022492e+01
1.027000000000000000e+10,1.675835040393289432e+01
1.028000000000000000e+10,1.677407574476851693e+01
1.029000000000000000e+10,1.678977266715396510e+01
1.030000000000000000e+10,1.680544127361823215e+01
1.031000000000000000e+10,1.682108166613645395e+01
1.032000000000000000e+10,1.683669394613387027e+01
1.033000000000000000e+10,1.685227821448980379e+01
1.034000000000000000e+10,1.686783457154154675e+01
1.035000000000000000e+10,1.688336311708824411e+01
1.036000000000000000e+10,1.689886395039474465e+01
1.037000000000000000e+10,1.691433717019538463e+01
1.038000000000000000e+10,1.692978287469779275e+01
1.039000000000000000e+10,1.694520116158659917e+01
1.040000000000000000e+10,1.696059212802716587e+01
1.041000000000000000e+10,1.697595587066924949e+01
1.042000000000000000e+10,1.699129248565064287e+01
1.043000000000000000e+10,1.700660206860078461e+01
1.044000000000000000e+10,1.702188471464434372e+01
1.045000000000000000e+10,1.703714051840475818e+01
1.046000000000000000e+10,1.705236957400775566e+01
1.047000000000000000e+10,1.706757197508483159e+01
1.048000000000000000e+10,1.708274781477670956e+01
1.049000000000000000e+10,1.709789718573675898e+01
1.050000000000000000e+10,1.711302018013439863e+01
1.051000000000000000e+10,1.712811688965845036e+01
1.052000000000000000e+10,1.714318740552048226e+01
1.053000000000000000e+10,1.715823181845811263e+01
1.054000000000000000e+10,1.717325021873828561e+01
1.055000000000000000e+10,1.718824269616052192e+01
1.056000000000000000e+10,1.720320934006015179e+01
1.057000000000000000e+10,1.721815023931148048e+01
1.058000000000000000e+10,1.723306548233099278e+01
1.059000000000000000e+10,1.724795515708045812e+01
1.060000000000000000e+10,1.726281935107006760e+01
1.061000000000000000e+10,1.727765815136149996e+01
1.062000000000000000e+10,1.729247164457100183e+01
1.063000000000000000e+10,1.730725991687240395e+01
1.064000000000000000e+10,1.732202305400013742e+01
1.065000000000000000e+10,1.733676114125221446e+01
1.066000000000000000e+10,1.735147426349318778e+01
1.067000000000000000e+10,1.736616250515707449e+01
1.068000000000000000e+10,1.738082595025027643e+01
1.069000000000000000e+10,1.739546468235444365e+01
1.070000000000000000e+10,1.741007878462936276e+01
1.071000000000000000e+10,1.742466833981575292e+01
1.072000000000000000e+10,1.743923343023811867e+01
1.073000000000000000e+10,1.745377413780749620e+01
1.074000000000000000e+10,1.746829054402424575e+01
1.075000000000000000e+10,1.748278272998078720e+01
1.076000000000000000e+10,1.749725077636430370e+01
1.077000000000000000e+10,1.751169476345945952e+01
1.078000000000000000e+10,1.752611477115105032e+01
1.079000000000000000e+10,1.754051087892667482e+01
1.080000000000000000e+10,1.755488316587934960e+01
1.081000000000000000e+10,1.756923171071011680e+01
1.082000000000000000e+10,1.758355659173064467e+01
1.083000000000000000e+10,1.759785788686577135e+01
1.084000000000000000e+10,1.761213567365605925e+01
1.085000000000000000e+10,1.762639002926032461e+01
1.086000000000000000e+10,1.764062103045812435e+01
1.087000000000000000e+10,1.765482875365224302e+01
1.088000000000000000e+10,1.766901327487116191e+01
1.089000000000000000e+10,1.768317466977148911e+01
1.090000000000000000e+10,1.769731301364038956e+01
1.091000000000000000e+10,1.771142838139797249e+01
1.092000000000000000e+10,1.772552084759969304e+01
1.093000000000000000e+10,1.773959048643870418e+01
1.094000000000000000e+10,1.775363737174819789e+01
1.095000000000000000e+10,1.776766157700373583e+01
1.096000000000000000e+10,1.778166317532555141e+01
1.097000000000000000e+10,1.779564223948084134e+01
1.098000000000000000e+10,1.780959884188602871e+01
1.099000000000000000e+10,1.782353305460902249e+01
1.100000000000000000e+10,1.783744494937144509e+01
1.101000000000000000e+10,1.785133459755083507e+01
1.102000000000000000e+10,1.786520207018287110e+01
1.103000000000000000e+10,1.787904743796353202e+01
1.104000000000000000e+10,1.789287077125127112e+01
1.105000000000000000e+10,1.790667214006914776e+01
1.106000000000000000e+10,1.792045161410695897e+01
1.107000000000000000e+10,1.793420926272336757e+01
1.108000000000000000e+10,1.794794515494797338e+01
1.109000000000000000e+10,1.796165935948340930e+01
1.110000000000000000e+10,1.797535194470739128e+01
1.111000000000000000e+10,1.798902297867477529e+01
1.112000000000000000e+10,1.800267252911956817e+01
1.113000000000000000e+10,1.801630066345696690e+01
1.114000000000000000e+10,1.802990744878533036e+01
1.115000000000000000e+10,1.804349295188818303e+01
1.116000000000000000e+10,1.805705723923616901e+01
1.117000000000000000e+10,1.807060037698900601e+01
1.118000000000000000e+10,1.808412243099742511e+01
1.119000000000000000e+10,1.809762346680508927e+01
1.120000000000000000e+10,1.811110354965049041e+01
1.121000000000000000e+10,1.812456274446886084e+01
1.122000000000000000e+10,1.813800111589403841e+01
1.123000000000000000e+10,1.815141872826032099e+01
1.124000000000000000e+10,1.816481564560433171e+01
1.125000000000000000e+10,1.817819193166684144e+01
1.126000000000000000e+10,1.819154764989459139e+01
1.127000000000000000e+10,1.820488286344209072e+01
1.128000000000000000e+10,1.821819763517342849e+01
1.129000000000000000e+10,1.823149202766403221e+01
1.130000000000000000e+10,1.824476610320243708e+01
1.131000000000000000e+10,1.825801992379204819e+01
1.132000000000000000e+10,1.827125355115285998e+01
1.133000000000000000e+10,1.828446704672320067e+01
1.134000000000000000e+10,1.829766047166141973e+01
1.135000000000000000e+10,1.831083388684761104e+01
1.136000000000000000e+10,1.832398735288528258e+01
1.137000000000000000e+10,1.833712093010303334e+01
1.138000000000000000e+10,1.835023467855621959e+01
1.139000000000000000e+10,1.836332865802858905e+01
1.140000000000000000e+10,1.837640292803392938e+01
1.141000000000000000e+10,1.838945754781768471e+01
1.142000000000000000e+10,1.840249257635856850e+01
1.143000000000000000e+10,1.841550807237016230e+01
1.144000000000000000e+10,1.842850409430249670e+01
1.145000000000000000e+10,1.844148070034363940e+01
1.146000000000000000e+10,1.845443794842124419e+01
1.147000000000000000e+10,1.846737589620410702e+01
1.148000000000000000e+10,1.848029460110371858e+01
1.149000000000000000e+10,1.849319412027577059e+01
1.150000000000000000e+10,1.850607451062169062e+01
1.151000000000000000e+10,1.851893582879013422e+01
1.152000000000000000e+10,1.853177813117849837e+01
1.153000000000000000e+10,1.854460147393438874e+01
1.154000000000000000e+10,1.855740591295709407e+01
1.155000000000000000e+10,1.857019150389906414e+01
1.156000000000000000e+10,1.858295830216733435e+01
1.157000000000000000e+10,1.859570636292499657e+01
1.158000000000000000e+10,1.860843574109260246e+01
1.159000000000000000e+10,1.862114649134959876e+01
1.160000000000000000e+10,1.863383866813573775e+01
1.161000000000000000e+10,1.864651232565245564e+01
1.162000000000000000e+10,1.865916751786429728e+01
1.163000000000000000e+10,1.867180429850026258e+01
