freq,attenuation_db
5.820000000000000000e+09,1.389231697625926110e+01
5.830000000000000000e+09,1.433671453445067456e+01
5.840000000000000000e+09,1.477701620435480834e+01
5.850000000000000000e+09,1.521329679829096015e+01
5.860000000000000000e+09,1.564562909741852081e+01
5.870000000000000000e+09,1.607408392460618174e+01
5.880000000000000000e+09,1.649873021406237683e+01
5.890000000000000000e+09,1.691963507789819232e+01
5.900000000000000000e+09,1.733686386978349248e+01
5.910000000000000000e+09,1.775048024584723549e+01
5.920000000000000000e+09,1.816054622296398335e+01
5.930000000000000000e+09,1.856712223456000288e+01
5.940000000000000000e+09,1.897026718406458912e+01
5.950000000000000000e+09,1.937003849612493767e+01
5.960000000000000000e+09,1.976649216569571266e+01
5.970000000000000000e+09,2.015968280510850619e+01
5.980000000000000000e+09,2.054966368921998310e+01
5.990000000000000000e+09,2.093648679873206575e+01
6.000000000000000000e+09,2.132020286177241175e+01
6.010000000000000000e+09,2.170086139381812629e+01
6.020000000000000000e+09,2.207851073604145853e+01
6.030000000000000000e+09,2.245319809215172668e+01
6.040000000000000000e+09,2.282496956380359521e+01
6.050000000000000000e+09,2.319387018463825001e+01
6.060000000000000000e+09,2.355994395302027300e+01
6.070000000000000000e+09,2.392323386352968839e+01
6.080000000000000000e+09,2.428378193726564405e+01
6.090000000000000000e+09,2.464162925101504698e+01
6.100000000000000000e+09,2.499681596533687866e+01
6.110000000000000000e+09,2.534938135161013051e+01
6.120000000000000000e+09,2.569936381809094783e+01
6.130000000000000000e+09,2.604680093502222249e+01
6.140000000000000000e+09,2.639172945883666443e+01
6.150000000000000000e+09,2.673418535549238939e+01
6.160000000000000000e+09,2.707420382297799577e+01
6.170000000000000000e+09,2.741181931302241637e+01
6.180000000000000000e+09,2.774706555204300784e+01
6.190000000000000000e+09,2.807997556136366768e+01
6.200000000000000000e+09,2.841058167673344315e+01
6.210000000000000000e+09,2.873891556717428486e+01
6.220000000000000000e+09,2.906500825318557091e+01
6.230000000000000000e+09,2.938889012433152104e+01
6.240000000000000000e+09,2.971059095623635216e+01
6.250000000000000000e+09,3.003013992701114176e+01
6.260000000000000000e+09,3.034756563313484179e+01
6.270000000000000000e+09,3.066289610481118189e+01
6.280000000000000000e+09,3.097615882082207506e+01
6.290000000000000000e+09,3.128738072289714367e+01
6.300000000000000000e+09,3.159658822961826985e+01
6.310000000000000000e+09,3.190380724987698002e+01
6.320000000000000000e+09,3.220906319590191913e+01
6.330000000000000000e+09,3.251238099587269659e+01
6.340000000000000000e+09,3.281378510613586741e+01
6.350000000000000000e+09,3.311329952303793078e+01
6.360000000000000000e+09,3.341094779438967777e+01
6.370000000000000000e+09,3.370675303057560512e+01
6.380000000000000000e+09,3.400073791532156520e+01
6.390000000000000000e+09,3.429292471613296556e+01
6.400000000000000000e+09,3.458333529441589604e+01
6.410000000000000000e+09,3.487199111529227480e+01
6.420000000000000000e+09,3.515891325712036064e+01
6.430000000000000000e+09,3.544412242073112651e+01
6.440000000000000000e+09,3.572763893839029237e+01
6.450000000000000000e+09,3.600948278249633461e+01
6.460000000000000000e+09,3.628967357402313354e+01
6.470000000000000000e+09,3.656823059071658832e+01
6.480000000000000000e+09,3.684517277505370458e+01
6.490000000000000000e+09,3.712051874197217671e+01
6.500000000000000000e+09,3.739428678637859349e+01
6.510000000000000000e+09,3.766649489044269217e+01
6.520000000000000000e+09,3.793716073068492989e+01
6.530000000000000000e+09,3.820630168486454181e+01
6.540000000000000000e+09,3.847393483867445241e+01
6.550000000000000000e+09,3.874007699224987533e+01
6.560000000000000000e+09,3.900474466649650651e+01
6.570000000000000000e+09,3.926795410924442820e+01
6.580000000000000000e+09,3.952972130123345096e+01
6.590000000000000000e+09,3.979006196193521561e+01
6.600000000000000000e+09,4.004899155521771803e+01
6.610000000000000000e+09,4.030652529485700342e+01
6.620000000000000000e+09,4.056267814990108889e+01
6.630000000000000000e+09,4.081746484989098889e+01
6.640000000000000000e+09,4.107089988994305685e+01
6.650000000000000000e+09,4.132299753569738954e+01
6.660000000000000000e+09,4.157377182813623762e+01
6.670000000000000000e+09,4.182323658827666435e+01
6.680000000000000000e+09,4.207140542174131781e+01
6.690000000000000000e+09,4.231829172321106824e+01
6.700000000000000000e+09,4.256390868076318412e+01
6.710000000000000000e+09,4.280826928009857113e+01
6.720000000000000000e+09,4.305138630866142080e+01
6.730000000000000000e+09,4.329327235965462961e+01
6.740000000000000000e+09,4.353393983595393735e+01
6.750000000000000000e+09,4.377340095392413843e+01
6.760000000000000000e+09,4.401166774713998109e+01
6.770000000000000000e+09,4.424875207001481670e+01
6.780000000000000000e+09,4.448466560133962844e+01
6.790000000000000000e+09,4.471941984773506107e+01
6.800000000000000000e+09,4.495302614701918031e+01
6.810000000000000000e+09,4.518549567149307933e+01
6.820000000000000000e+09,4.541683943114716016e+01
6.830000000000000000e+09,4.564706827678998025e+01
6.840000000000000000e+09,4.587619290310214382e+01
6.850000000000000000e+09,4.610422385161732706e+01
6.860000000000000000e+09,4.633117151363240538e+01
6.870000000000000000e+09,4.655704613304886408e+01
6.880000000000000000e+09,4.678185780914735403e+01
6.890000000000000000e+09,4.700561649929719010e+01
6.900000000000000000e+09,4.722833202160278887e+01
6.910000000000000000e+09,4.745001405748860890e+01
6.920000000000000000e+09,4.767067215422444804e+01
6.930000000000000000e+09,4.789031572739273912e+01
6.940000000000000000e+09,4.810895406329922253e+01
6.950000000000000000e+09,4.832659632132889271e+01
6.960000000000000000e+09,4.854325153624838407e+01
6.970000000000000000e+09,4.875892862045645160e+01
6.980000000000000000e+09,4.897363636618388227e+01
6.990000000000000000e+09,4.918738344764411607e+01
7.000000000000000000e+09,4.940017842313607588e+01
7.010000000000000000e+09,4.961202973710031472e+01
7.020000000000000000e+09,4.982294572212970962e+01
7.030000000000000000e+09,5.003293460093612310e+01
7.040000000000000000e+09,5.024200448827388499e+01
7.050000000000000000e+09,5.045016339282142326e+01
7.060000000000000000e+09,5.065741921902208134e+01
7.070000000000000000e+09,5.086377976888516628e+01
7.080000000000000000e+09,5.106925274374829371e+01
7.090000000000000000e+09,5.127384574600191769e+01
7.100000000000000000e+09,5.147756628077719654e+01
7.110000000000000000e+09,5.168042175759793366e+01
7.120000000000000000e+09,5.188241949199763070e+01
7.130000000000000000e+09,5.208356670710251990e+01
7.140000000000000000e+09,5.228387053518135019e+01
7.150000000000000000e+09,5.248333801916286490e+01
7.160000000000000000e+09,5.268197611412173131e+01
7.170000000000000000e+09,5.287979168873363989e+01
7.180000000000000000e+09,5.307679152670055345e+01
7.190000000000000000e+09,5.327298232814644052e+01
7.200000000000000000e+09,5.346837071098477878e+01
7.210000000000000000e+09,5.366296321225790678e+01
7.220000000000000000e+09,5.385676628944943900e+01
7.230000000000000000e+09,5.404978632176999298e+01
7.240000000000000000e+09,5.424202961141720181e+01
7.250000000000000000e+09,5.443350238481033898e+01
7.260000000000000000e+09,5.462421079380040823e+01
7.270000000000000000e+09,5.481416091685605352e+01
7.280000000000000000e+09,5.500335876022617754e+01
7.290000000000000000e+09,5.519181025907938221e+01
7.300000000000000000e+09,5.537952127862127583e+01
7.310000000000000000e+09,5.556649761518966812e+01
7.320000000000000000e+09,5.575274499732860534e+01
7.330000000000000000e+09,5.593826908684152954e+01
7.340000000000000000e+09,5.612307547982391043e+01
7.350000000000000000e+09,5.630716970767617369e+01
7.360000000000000000e+09,5.649055723809711793e+01
7.370000000000000000e+09,5.667324347605820378e+01
7.380000000000000000e+09,5.685523376475956780e+01
7.390000000000000000e+09,5.703653338656761207e+01
7.400000000000000000e+09,5.721714756393506462e+01
7.410000000000000000e+09,5.739708146030357483e+01
7.420000000000000000e+09,5.757634018098948303e+01
7.430000000000000000e+09,5.775492877405297065e+01
7.440000000000000000e+09,5.793285223115108806e+01
7.450000000000000000e+09,5.811011548837480944e+01
7.460000000000000000e+09,5.828672342707083942e+01
7.470000000000000000e+09,5.846268087464806484e+01
7.480000000000000000e+09,5.863799260536937652e+01
7.490000000000000000e+09,5.881266334112888217e+01
7.500000000000000000e+09,5.898669775221510037e+01
7.510000000000000000e+09,5.916010045806016393e+01
7.520000000000000000e+09,5.933287602797555138e+01
7.530000000000000000e+09,5.950502898187459522e+01
7.540000000000000000e+09,5.967656379098193753e+01
7.550000000000000000e+09,5.984748487853032373e+01
7.560000000000000000e+09,6.001779662044500441e+01
7.570000000000000000e+09,6.018750334601592300e+01
7.580000000000000000e+09,6.035660933855813681e+01
7.590000000000000000e+09,6.052511883606035070e+01
7.600000000000000000e+09,6.069303603182233076e+01
7.610000000000000000e+09,6.086036507508094218e+01
7.620000000000000000e+09,6.102711007162535850e+01
7.630000000000000000e+09,6.119327508440159846e+01
7.640000000000000000e+09,6.135886413410646867e+01
7.650000000000000000e+09,6.152388119977138103e+01
7.660000000000000000e+09,6.168833021933600946e+01
7.670000000000000000e+09,6.185221509021221920e+01
7.680000000000000000e+09,6.201553966983824751e+01
7.690000000000000000e+09,6.217830777622351235e+01
7.700000000000000000e+09,6.234052318848414131e+01
7.710000000000000000e+09,6.250218964736944827e+01
7.720000000000000000e+09,6.266331085577956372e+01
7.730000000000000000e+09,6.282389047927427583e+01
7.740000000000000000e+09,6.298393214657346562e+01
7.750000000000000000e+09,6.314343945004907255e+01
7.760000000000000000e+09,6.330241594620898127e+01
7.770000000000000000e+09,6.346086515617277968e+01
7.780000000000000000e+09,6.361879056613976502e+01
7.790000000000000000e+09,6.377619562784911267e+01
7.800000000000000000e+09,6.393308375903264817e+01
7.810000000000000000e+09,6.408945834386001650e+01
7.820000000000000000e+09,6.424532273337671029e+01
7.830000000000000000e+09,6.440068024593507801e+01
7.840000000000000000e+09,6.455553416761802055e+01
7.850000000000000000e+09,6.470988775265620063e+01
7.860000000000000000e+09,6.486374422383833860e+01
7.870000000000000000e+09,6.501710677291491436e+01
7.880000000000000000e+09,6.516997856099554554e+01
7.890000000000000000e+09,6.532236271893984281e+01
7.900000000000000000e+09,6.547426234774225406e+01
7.910000000000000000e+09,6.562568051891062737e+01
7.920000000000000000e+09,6.577662027483886220e+01
7.930000000000000000e+09,6.592708462917380530e+01
7.940000000000000000e+09,6.607707656717613531e+01
7.950000000000000000e+09,6.622659904607586157e+01
7.960000000000000000e+09,6.637565499542213843e+01
7.970000000000000000e+09,6.652424731742760855e+01
7.980000000000000000e+09,6.667237888730753070e+01
7.990000000000000000e+09,6.682005255361353591e+01
8.000000000000000000e+09,6.696727113856238134e+01
8.010000000000000000e+09,6.711403743835948887e+01
8.020000000000000000e+09,6.726035422351768034e+01
8.030000000000000000e+09,6.740622423917089634e+01
8.040000000000000000e+09,6.755165020538338183e+01
8.050000000000000000e+09,6.769663481745382683e+01
8.060000000000000000e+09,6.784118074621527228e+01
8.070000000000000000e+09,6.798529063833019848e+01
8.080000000000000000e+09,6.812896711658137860e+01
8.090000000000000000e+09,6.827221278015829853e+01
8.100000000000000000e+09,6.841503020493918541e+01
8.110000000000000000e+09,6.855742194376904308e+01
8.120000000000000000e+09,6.869939052673346680e+01
8.130000000000000000e+09,6.884093846142822315e+01
8.140000000000000000e+09,6.898206823322524883e+01
8.150000000000000000e+09,6.912278230553425828e+01
8.160000000000000000e+09,6.926308312006095491e+01
8.170000000000000000e+09,6.940297309706106432e+01
8.180000000000000000e+09,6.954245463559095697e+01
8.190000000000000000e+09,6.968153011375451911e+01
8.200000000000000000e+09,6.982020188894635737e+01
8.210000000000000000e+09,6.995847229809163537e+01
8.220000000000000000e+09,7.009634365788231491e+01
8.230000000000000000e+09,7.023381826501010039e+01
8.240000000000000000e+09,7.037089839639598665e+01
8.250000000000000000e+09,7.050758630941652427e+01
8.260000000000000000e+09,7.064388424212685891e+01
8.270000000000000000e+09,7.077979441348061584e+01
8.280000000000000000e+09,7.091531902354668659e+01
8.290000000000000000e+09,7.105046025372286067e+01
8.300000000000000000e+09,7.118522026694654414e+01
8.310000000000000000e+09,7.131960120790247970e+01
8.320000000000000000e+09,7.145360520322746822e+01
8.330000000000000000e+09,7.158723436171237609e+01
8.340000000000000000e+09,7.172049077450131449e+01
8.350000000000000000e+09,7.185337651528780611e+01
8.360000000000000000e+09,7.198589364050857853e+01
8.370000000000000000e+09,7.211804418953443019e+01
8.380000000000000000e+09,7.224983018485858111e+01
8.390000000000000000e+09,7.238125363228236608e+01
8.400000000000000000e+09,7.251231652109842685e+01
8.410000000000000000e+09,7.264302082427138885e+01
8.420000000000000000e+09,7.277336849861603696e+01
8.430000000000000000e+09,7.290336148497314639e+01
8.440000000000000000e+09,7.303300170838284089e+01
8.450000000000000000e+09,7.316229107825566302e+01
8.460000000000000000e+09,7.329123148854125702e+01
8.470000000000000000e+09,7.341982481789493420e+01
8.480000000000000000e+09,7.354807292984183675e+01
8.490000000000000000e+09,7.367597767293901256e+01
8.500000000000000000e+09,7.380354088093528730e+01
8.510000000000000000e+09,7.393076437292893388e+01
8.520000000000000000e+09,7.405764995352342339e+01
8.530000000000000000e+09,7.418419941298098763e+01
8.540000000000000000e+09,7.431041452737416364e+01
8.550000000000000000e+09,7.443629705873532032e+01
8.560000000000000000e+09,7.456184875520433764e+01
8.570000000000000000e+09,7.468707135117416840e+01
8.580000000000000000e+09,7.481196656743469475e+01
8.590000000000000000e+09,7.493653611131459513e+01
8.600000000000000000e+09,7.506078167682127855e+01
8.610000000000000000e+09,7.518470494477925570e+01
8.620000000000000000e+09,7.530830758296646366e+01
8.630000000000000000e+09,7.543159124624899903e+01
8.640000000000000000e+09,7.555455757671406047e+01
8.650000000000000000e+09,7.567720820380112912e+01
8.660000000000000000e+09,7.579954474443155732e+01
8.670000000000000000e+09,7.592156880313650902e+01
8.680000000000000000e+09,7.604328197218313790e+01
8.690000000000000000e+09,7.616468583169935869e+01
8.700000000000000000e+09,7.628578194979684213e+01
8.710000000000000000e+09,7.640657188269256039e+01
8.720000000000000000e+09,7.652705717482886882e+01
8.730000000000000000e+09,7.664723935899186813e+01
8.740000000000000000e+09,7.676711995642850184e+01
8.750000000000000000e+09,7.688670047696207632e+01
8.760000000000000000e+09,7.700598241910626029e+01
8.770000000000000000e+09,7.712496727017791898e+01
8.780000000000000000e+09,7.724365650640824299e+01
8.790000000000000000e+09,7.736205159305275458e+01
8.800000000000000000e+09,7.748015398449975066e+01
8.810000000000000000e+09,7.759796512437755212e+01
8.820000000000000000e+09,7.771548644566041730e+01
8.830000000000000000e+09,7.783271937077300606e+01
8.840000000000000000e+09,7.794966531169380630e+01
8.850000000000000000e+09,7.806632567005711110e+01
8.860000000000000000e+09,7.818270183725381628e+01
8.870000000000000000e+09,7.829879519453102432e+01
8.880000000000000000e+09,7.841460711309031240e+01
8.890000000000000000e+09,7.853013895418509094e+01
8.900000000000000000e+09,7.864539206921641323e+01
8.910000000000000000e+09,7.876036779982791813e+01
8.920000000000000000e+09,7.887506747799953644e+01
8.930000000000000000e+09,7.898949242614007460e+01
8.940000000000000000e+09,7.910364395717869002e+01
8.950000000000000000e+09,7.921752337465525784e+01
8.960000000000000000e+09,7.933113197280972884e+01
8.970000000000000000e+09,7.944447103667033616e+01
8.980000000000000000e+09,7.955754184214086422e+01
8.990000000000000000e+09,7.967034565608679486e+01
9.000000000000000000e+09,7.978288373642047304e+01
9.010000000000000000e+09,7.989515733218529192e+01
9.020000000000000000e+09,8.000716768363884057e+01
9.030000000000000000e+09,8.011891602233512799e+01
9.040000000000000000e+09,8.023040357120588340e+01
9.050000000000000000e+09,8.034163154464073386e+01
9.060000000000000000e+09,8.045260114856667144e+01
9.070000000000000000e+09,8.056331358052653968e+01
9.080000000000000000e+09,8.067377002975639755e+01
9.090000000000000000e+09,8.078397167726237171e+01
9.100000000000000000e+09,8.089391969589631515e+01
9.110000000000000000e+09,8.100361525043066990e+01
9.120000000000000000e+09,8.111305949763260514e+01
9.130000000000000000e+09,8.122225358633714620e+01
9.140000000000000000e+09,8.133119865751955047e+01
9.150000000000000000e+09,8.143989584436683060e+01
9.160000000000000000e+09,8.154834627234843936e+01
9.170000000000000000e+09,8.165655105928631485e+01
9.180000000000000000e+09,8.176451131542386008e+01
9.190000000000000000e+09,8.187222814349438238e+01
9.200000000000000000e+09,8.197970263878868025e+01
9.210000000000000000e+09,8.208693588922180595e+01
9.220000000000000000e+09,8.219392897539921705e+01
9.230000000000000000e+09,8.230068297068203265e+01
9.240000000000000000e+09,8.240719894125174960e+01
9.250000000000000000e+09,8.251347794617400666e+01
9.260000000000000000e+09,8.261952103746186538e+01
9.270000000000000000e+09,8.272532926013823840e+01
9.280000000000000000e+09,8.283090365229770669e+01
9.290000000000000000e+09,8.293624524516764041e+01
9.300000000000000000e+09,8.304135506316856663e+01
9.310000000000000000e+09,8.314623412397406810e+01
9.320000000000000000e+09,8.325088343856972983e+01
9.330000000000000000e+09,8.335530401131181577e+01
9.340000000000000000e+09,8.345949683998493640e+01
9.350000000000000000e+09,8.356346291585934694e+01
9.360000000000000000e+09,8.366720322374750651e+01
9.370000000000000000e+09,8.377071874206001212e+01
9.380000000000000000e+09,8.387401044286104934e+01
9.390000000000000000e+09,8.397707929192308995e+01
9.400000000000000000e+09,8.407992624878113475e+01
9.410000000000000000e+09,8.418255226678623160e+01
9.420000000000000000e+09,8.428495829315855303e+01
9.430000000000000000e+09,8.438714526903984847e+01
9.440000000000000000e+09,8.448911412954535649e+01
9.450000000000000000e+09,8.459086580381512022e+01
9.460000000000000000e+09,8.469240121506479113e+01
9.470000000000000000e+09,8.479372128063586445e+01
9.480000000000000000e+09,8.489482691204547393e+01
9.490000000000000000e+09,8.499571901503556148e+01
9.500000000000000000e+09,8.509639848962153508e+01
9.510000000000000000e+09,8.519686623014045779e+01
9.520000000000000000e+09,8.529712312529873941e+01
9.530000000000000000e+09,8.539717005821927387e+01
9.540000000000000000e+09,8.549700790648815030e+01
9.550000000000000000e+09,8.559663754220079568e+01
9.560000000000000000e+09,8.569605983200770538e+01
9.570000000000000000e+09,8.579527563715966210e+01
9.580000000000000000e+09,8.589428581355252845e+01
9.590000000000000000e+09,8.599309121177158488e+01
9.600000000000000000e+09,8.609169267713521378e+01
9.610000000000000000e+09,8.619009104973848423e+01
9.620000000000000000e+09,8.628828716449598346e+01
9.630000000000000000e+09,8.638628185118437841e+01
9.640000000000000000e+09,8.648407593448442299e+01
9.650000000000000000e+09,8.658167023402270956e+01
9.660000000000000000e+09,8.667906556441273835e+01
9.670000000000000000e+09,8.677626273529584466e+01
9.680000000000000000e+09,8.687326255138150088e+01
9.690000000000000000e+09,8.697006581248736268e+01
9.700000000000000000e+09,8.706667331357876094e+01
9.710000000000000000e+09,8.716308584480792376e+01
9.720000000000000000e+09,8.725930419155274365e+01
9.730000000000000000e+09,8.735532913445513259e+01
9.740000000000000000e+09,8.745116144945909298e+01
9.750000000000000000e+09,8.754680190784827687e+01
9.760000000000000000e+09,8.764225127628323264e+01
9.770000000000000000e+09,8.773751031683833901e+01
9.780000000000000000e+09,8.783257978703821323e+01
9.790000000000000000e+09,8.792746043989399141e+01
9.800000000000000000e+09,8.802215302393896934e+01
9.810000000000000000e+09,8.811665828326411543e+01
9.820000000000000000e+09,8.821097695755315726e+01
9.830000000000000000e+09,8.830510978211732720e+01
9.840000000000000000e+09,8.839905748792966733e+01
9.850000000000000000e+09,8.849282080165920661e+01
9.860000000000000000e+09,8.858640044570461214e+01
9.870000000000000000e+09,8.867979713822758470e+01
9.880000000000000000e+09,8.877301159318599844e+01
9.890000000000000000e+09,8.886604452036652901e+01
9.900000000000000000e+09,8.895889662541722487e+01
9.910000000000000000e+09,8.905156860987945322e+01
9.920000000000000000e+09,8.914406117121987450e+01
9.930000000000000000e+09,8.923637500286183410e+01
9.940000000000000000e+09,8.932851079421656948e+01
9.950000000000000000e+09,8.942046923071411868e+01
9.960000000000000000e+09,8.951225099383390216e+01
9.970000000000000000e+09,8.960385676113503450e+01
9.980000000000000000e+09,8.969528720628636620e+01
9.990000000000000000e+09,8.978654299909614167e+01
1.000000000000000000e+10,8.987762480554145839e+01
1.001000000000000000e+10,8.996853328779751280e+01
1.002000000000000000e+10,9.005926910426633469e+01
1.003000000000000000e+10,9.014983290960554996e+01
1.004000000000000000e+10,9.024022535475663176e+01
1.005000000000000000e+10,9.033044708697300962e+01
1.006000000000000000e+10,9.042049874984779478e+01
1.007000000000000000e+10,9.051038098334150561e+01
1.008000000000000000e+10,9.060009442380915345e+01
1.009000000000000000e+10,9.068963970402739960e+01
1.010000000000000000e+10,9.077901745322132854e+01
1.011000000000000000e+10,9.086822829709090854e+01
1.012000000000000000e+10,9.095727285783732441e+01
1.013000000000000000e+10,9.104615175418901174e+01
1.014000000000000000e+10,9.113486560142746384e+01
1.015000000000000000e+10,9.122341501141274023e+01
1.016000000000000000e+10,9.131180059260883297e+01
1.017000000000000000e+10,9.140002295010876310e+01
1.018000000000000000e+10,9.148808268565937851e+01
1.019000000000000000e+10,9.157598039768599563e+01
1.020000000000000000e+10,9.166371668131688466e+01
1.021000000000000000e+10,9.175129212840730020e+01
1.022000000000000000e+10,9.183870732756359700e+01
1.023000000000000000e+10,9.192596286416680584e+01
1.024000000000000000e+10,9.201305932039632296e+01
1.025000000000000000e+10,9.209999727525303115e+01
1.026000000000000000e+10,9.218677730458256292e+01
1.027000000000000000e+10,9.227339998109808050e+01
1.028000000000000000e+10,9.235986587440301321e+01
1.029000000000000000e+10,9.244617555101346795e+01
1.030000000000000000e+10,9.253232957438059714e+01
1.031000000000000000e+10,9.261832850491252600e+01
1.032000000000000000e+10,9.270417289999639365e+01
1.033000000000000000e+10,9.278986331401986831e+01
1.034000000000000000e+10,9.287540029839276201e+01
1.035000000000000000e+10,9.296078440156824740e+01
1.036000000000000000e+10,9.304601616906396089e+01
1.037000000000000000e+10,9.313109614348292098e+01
1.038000000000000000e+10,9.321602486453429037e+01
1.039000000000000000e+10,9.330080286905385378e+01
1.040000000000000000e+10,9.338543069102443894e+01
1.041000000000000000e+10,9.346990886159605338e+01
1.042000000000000000e+10,9.355423790910593596e+01
1.043000000000000000e+10,9.363841835909828148e+01
1.044000000000000000e+10,9.372245073434403650e+01
1.045000000000000000e+10,9.380633555486025443e+01
1.046000000000000000e+10,9.389007333792949339e+01
1.047000000000000000e+10,9.397366459811887296e+01
1.048000000000000000e+10,9.405710984729910251e+01
1.049000000000000000e+10,9.414040959466328218e+01
1.050000000000000000e+10,9.422356434674556169e+01
1.051000000000000000e+10,9.430657460743954346e+01
1.052000000000000000e+10,9.438944087801665717e+01
1.053000000000000000e+10,9.447216365714440656e+01
1.054000000000000000e+10,9.455474344090418981e+01
1.055000000000000000e+10,9.463718072280930471e+01
1.056000000000000000e+10,9.471947599382258431e+01
1.057000000000000000e+10,9.480162974237394735e+01
1.058000000000000000e+10,9.488364245437774969e+01
1.059000000000000000e+10,9.496551461325014998e+01
1.060000000000000000e+10,9.504724669992606323e+01
1.061000000000000000e+10,9.512883919287617118e+01
1.062000000000000000e+10,9.521029256812380481e+01
1.063000000000000000e+10,9.529160729926142892e+01
1.064000000000000000e+10,9.537278385746738252e+01
1.065000000000000000e+10,9.545382271152206499e+01
1.066000000000000000e+10,9.553472432782429280e+01
1.067000000000000000e+10,9.561548917040738615e+01
1.068000000000000000e+10,9.569611770095509939e+01
1.069000000000000000e+10,9.577661037881749451e+01
1.070000000000000000e+10,9.585696766102665833e+01
1.071000000000000000e+10,9.593719000231222083e+01
1.072000000000000000e+10,9.601727785511681645e+01
1.073000000000000000e+10,9.609723166961140350e+01
1.074000000000000000e+10,9.617705189371045549e+01
1.075000000000000000e+10,9.625673897308701044e+01
1.076000000000000000e+10,9.633629335118756387e+01
1.077000000000000000e+10,9.641571546924690495e+01
1.078000000000000000e+10,9.649500576630283888e+01
1.079000000000000000e+10,9.657416467921071046e+01
1.080000000000000000e+10,9.665319264265778543e+01
1.081000000000000000e+10,9.673209008917768870e+01
1.082000000000000000e+10,9.681085744916454416e+01
1.083000000000000000e+10,9.688949515088705766e+01
1.084000000000000000e+10,9.696800362050248623e+01
1.085000000000000000e+10,9.704638328207057896e+01
1.086000000000000000e+10,9.712463455756717678e+01
1.087000000000000000e+10,9.720275786689794018e+01
1.088000000000000000e+10,9.728075362791184943e+01
1.089000000000000000e+10,9.735862225641464818e+01
1.090000000000000000e+10,9.743636416618204521e+01
1.091000000000000000e+10,9.751397976897300168e+01
1.092000000000000000e+10,9.759146947454279086e+01
1.093000000000000000e+10,9.766883369065594422e+01
1.094000000000000000e+10,9.774607282309918332e+01
1.095000000000000000e+10,9.782318727569412431e+01
1.096000000000000000e+10,9.790017745031003926e+01
1.097000000000000000e+10,9.797704374687626228e+01
1.098000000000000000e+10,9.805378656339485133e+01
1.099000000000000000e+10,9.813040629595283804e+01
1.100000000000000000e+10,9.820690333873447742e+01
1.101000000000000000e+10,9.828327808403348342e+01
1.102000000000000000e+10,9.835953092226500871e+01
1.103000000000000000e+10,9.843566224197778070e+01
1.104000000000000000e+10,9.851167242986578287e+01
1.105000000000000000e+10,9.858756187078019195e+01
1.106000000000000000e+10,9.866333094774098811e+01
1.107000000000000000e+10,9.873898004194856526e+01
1.108000000000000000e+10,9.881450953279525606e+01
1.109000000000000000e+10,9.888991979787680009e+01
1.110000000000000000e+10,9.896521121300352775e+01
1.111000000000000000e+10,9.904038415221172897e+01
1.112000000000000000e+10,9.911543898777476613e+01
1.113000000000000000e+10,9.919037609021405899e+01
1.114000000000000000e+10,9.926519582831022603e+01
1.115000000000000000e+10,9.933989856911378524e+01
1.116000000000000000e+10,9.941448467795612487e+01
1.117000000000000000e+10,9.948895451846006210e+01
1.118000000000000000e+10,9.956330845255064332e+01
1.119000000000000000e+10,9.963754684046553223e+01
1.120000000000000000e+10,9.971167004076566798e+01
1.121000000000000000e+10,9.978567841034545438e+01
1.122000000000000000e+10,9.985957230444324750e+01
1.123000000000000000e+10,9.993335207665147379e+01
1.124000000000000000e+10,1.000070180789268335e+02
1.125000000000000000e+10,1.000805706616003192e+02
1.126000000000000000e+10,1.001540101733873058e+02
1.127000000000000000e+10,1.002273369613974268e+02
1.128000000000000000e+10,1.003005513711443371e+02
1.129000000000000000e+10,1.003736537465556040e+02
1.130000000000000000e+10,1.004466444299823422e+02
1.131000000000000000e+10,1.005195237622088342e+02
1.132000000000000000e+10,1.005922920824620945e+02
1.133000000000000000e+10,1.006649497284213197e+02
1.134000000000000000e+10,1.007374970362272961e+02
1.135000000000000000e+10,1.008099343404917647e+02
1.136000000000000000e+10,1.008822619743066298e+02
1.137000000000000000e+10,1.009544802692531960e+02
1.138000000000000000e+10,1.010265895554112490e+02
1.139000000000000000e+10,1.010985901613681364e+02
1.140000000000000000e+10,1.011704824142277062e+02
1.141000000000000000e+10,1.012422666396193165e+02
1.142000000000000000e+10,1.013139431617065895e+02
1.143000000000000000e+10,1.013855123031962222e+02
1.144000000000000000e+10,1.014569743853467543e+02
1.145000000000000000e+10,1.015283297279771091e+02
1.146000000000000000e+10,1.015995786494753190e+02
1.147000000000000000e+10,1.016707214668069810e+02
1.148000000000000000e+10,1.017417584955236549e+02
1.149000000000000000e+10,1.018126900497713905e+02
1.150000000000000000e+10,1.018835164422989408e+02
1.151000000000000000e+10,1.019542379844661468e+02
1.152000000000000000e+10,1.020248549862520804e+02
1.153000000000000000e+10,1.020953677562631725e+02
1.154000000000000000e+10,1.021657766017413991e+02
1.155000000000000000e+10,1.022360818285721962e+02
1.156000000000000000e+10,1.023062837412925745e+02
1.157000000000000000e+10,1.023763826430988928e+02
1.158000000000000000e+10,1.024463788358547873e+02
1.159000000000000000e+10,1.025162726200990022e+02
1.160000000000000000e+10,1.025860642950530206e+02
1.161000000000000000e+10,1.026557541586288806e+02
1.162000000000000000e+10,1.027253425074367641e+02
1.163000000000000000e+10,1.027948296367924428e+02
